fdc_id,nombre,calories,carbs,fat,fiber,protein,sugar
167768,"Apricots, Canned, Heavy Syrup, Drained",83.0,21.31,0.11,2.7,0.64,18.65
167769,"Cherries, Sour, Canned, Water Pack, Drained",42.0,10.45,0.21,1.2,0.69,6.99
167770,"Cherries, Sweet, Canned, Pitted, Heavy Syrup, Drained",83.0,21.07,0.21,2.3,0.73,16.18
167771,"Apple Juice, Canned Or Bottled, Unsweetened, With Added Ascorbic Acid",46.0,11.3,0.13,0.2,0.1,9.62
167772,"Applesauce, Canned, Unsweetened, With Added Ascorbic Acid",42.0,11.27,0.1,1.1,0.17,9.39
167773,"Applesauce, Canned, Sweetened, With Salt",76.0,19.91,0.18,1.2,0.18,0.0
167774,"Grapefruit Juice, Pink, Raw",39.0,9.2,0.1,0.0,0.5,0.0
167775,"Apple Juice, Frozen Concentrate, Unsweetened, Diluted With 3 Volume Water, With Added Ascorbic Acid",47.0,11.54,0.1,0.1,0.14,0.0
167776,"Pears, Raw, Bartlett (Includes Foods For Usda'S Food Distribution Program)",63.0,15.01,0.16,3.1,0.39,9.69
167777,"Pears, Raw, Red Anjou",62.0,14.94,0.14,3.0,0.33,9.54
167778,"Pears, Raw, Bosc (Includes Foods For Usda'S Food Distribution Program)",67.0,16.1,0.09,3.1,0.36,10.23
167779,"Pears, Raw, Green Anjou (Includes Foods For Usda'S Food Distribution Program)",66.0,15.79,0.1,3.1,0.44,9.73
167780,Prune Puree,257.0,65.1,0.2,3.3,2.1,39.0
167781,Candied Fruit,322.0,82.74,0.07,1.6,0.34,80.68
167782,"Abiyuch, Raw",69.0,17.6,0.1,5.3,1.5,8.55
167783,"Rowal, Raw",111.0,23.9,2.0,6.2,2.3,14.1
167784,"Guava Nectar, Canned, With Added Ascorbic Acid",63.0,16.25,0.06,1.0,0.09,12.95
167785,"Mango Nectar, Canned",51.0,13.12,0.06,0.3,0.11,12.45
167786,"Tamarind Nectar, Canned",57.0,14.73,0.12,0.5,0.09,12.7
167787,"Pomegranate Juice, Bottled",54.0,13.13,0.29,0.1,0.15,12.65
167788,"Nance, Canned, Syrup, Drained",95.0,22.79,1.28,7.0,0.56,15.66
167789,"Nance, Frozen, Unsweetened",73.0,16.97,1.16,7.5,0.66,8.31
167790,"Naranjilla (Lulo) Pulp, Frozen, Unsweetened",25.0,5.9,0.22,1.1,0.44,3.74
167791,Horned Melon (Kiwano),44.0,7.56,1.26,0.0,1.78,0.0
167792,Orange Pineapple Juice Blend,51.0,12.2,0.08,0.2,0.41,10.57
167793,"Apples, Raw, Fuji, With Skin (Includes Foods For Usda'S Food Distribution Program)",63.0,15.22,0.18,2.1,0.2,11.68
167794,"Orange Juice, Chilled, Includes From Concentrate, With Added Calcium And Vitamins A, D, E",49.0,11.54,0.12,0.3,0.68,8.31
167795,"Fruit Juice Smoothie, Naked Juice, Mighty Mango",63.0,15.0,0.0,0.0,0.42,12.5
167796,"Fruit Juice Smoothie, Naked Juice, Green Machine",53.0,12.53,0.26,0.7,0.6,11.15
167797,"Fruit Juice Smoothie, Bolthouse Farms, Berry Boost",46.0,10.9,0.02,0.0,0.63,9.3
167798,"Fruit Juice Smoothie, Bolthouse Farms, Green Goodness",56.0,13.04,0.33,0.6,0.63,11.46
167799,"Fruit Juice Smoothie, Bolthouse Farms, Strawberry Banana",52.0,12.37,0.3,0.6,0.44,10.33
167800,"Apple Juice, Canned Or Bottled, Unsweetened, With Added Ascorbic Acid, Calcium, And Potassium",48.0,11.49,0.17,0.3,0.12,9.47
167801,"Lemon Juice From Concentrate, Bottled, Concord",24.0,5.37,0.07,0.0,0.4,1.42
167802,"Lemon Juice From Concentrate, Bottled, Real Lemon",17.0,5.66,0.07,0.7,0.47,1.59
167803,"Cranberry Sauce, Whole, Canned, Ocean Spray",158.0,40.4,0.05,1.2,0.75,31.3
167804,"Cranberry Sauce, Jellied, Canned, Ocean Spray",160.0,40.61,0.04,1.0,1.05,32.2
167805,"Ruby Red Grapefruit Juice Blend (Grapefruit, Grape, Apple), Ocean Spray, Bottled, With Added Vitamin C",44.0,10.53,0.1,0.2,0.5,10.3
167806,Baobab Powder,250.0,79.65,0.47,44.5,3.69,0.0
167807,"Cherry Juice, Tart",59.0,13.7,0.54,0.0,0.31,12.21
167808,"Raspberries, Puree, Seedless",41.0,7.99,0.87,0.9,1.02,6.04
167809,"Raspberries, Puree, With Seeds",55.0,11.51,0.97,4.3,1.1,6.56
167810,"Pork, Fresh, Composite Of Trimmed Leg, Loin, Shoulder, And Spareribs, (Includes Cuts To Be Cured), Separable Lean And Fat, Raw",211.0,0.0,14.79,0.0,18.22,0.0
167811,"Pork, Fresh, Backfat, Raw",812.0,0.0,88.69,0.0,2.92,0.0
167812,"Pork, Fresh, Belly, Raw",518.0,0.0,53.01,0.0,9.34,0.0
167813,"Pork, Fresh, Separable Fat, Raw",632.0,0.0,65.7,0.0,9.25,0.0
167814,"Pork, Fresh, Leg (Ham), Rump Half, Separable Lean And Fat, Raw",182.0,0.0,10.63,0.0,20.27,0.0
167815,"Pork, Fresh, Leg (Ham), Rump Half, Separable Lean And Fat, Cooked, Roasted",209.0,0.0,10.32,0.0,27.03,0.0
167816,"Pork, Fresh, Leg (Ham), Rump Half, Separable Lean Only, Raw (Includes Foods For Usda'S Food Distribution Program)",120.0,0.0,2.93,0.0,21.81,0.0
167817,"Pork, Fresh, Leg (Ham), Rump Half, Separable Lean Only, Cooked, Roasted",165.0,0.0,4.62,0.0,28.86,0.0
167818,"Pork, Fresh, Loin, Whole, Separable Lean And Fat, Raw",198.0,0.0,12.58,0.0,19.74,0.0
167819,"Pork, Fresh, Loin, Whole, Separable Lean And Fat, Cooked, Braised",239.0,0.0,13.62,0.0,27.23,0.0
167820,"Pork, Fresh, Loin, Whole, Separable Lean And Fat, Cooked, Broiled",242.0,0.0,13.92,0.0,27.32,0.0
167821,"Pork, Fresh, Loin, Whole, Separable Lean And Fat, Cooked, Roasted",248.0,0.0,14.65,0.0,27.09,0.0
167822,"Pork, Fresh, Loin, Blade (Chops Or Roasts), Bone-In, Separable Lean And Fat, Raw",194.0,0.0,12.27,0.0,19.56,0.0
167823,"Pork, Fresh, Loin, Blade (Chops), Bone-In, Separable Lean And Fat, Cooked, Braised",255.0,0.0,15.71,0.0,26.54,0.0
167824,"Pork, Fresh, Loin, Blade (Chops), Bone-In, Separable Lean And Fat, Cooked, Broiled",231.0,0.0,14.35,0.0,23.72,0.0
167825,"Pork, Fresh, Loin, Blade (Roasts), Bone-In, Separable Lean And Fat, Cooked, Roasted",254.0,0.0,16.71,0.0,24.29,0.0
167826,"Pork, Fresh, Loin, Center Loin (Chops), Bone-In, Separable Lean And Fat, Cooked, Braised",242.0,0.0,13.51,0.0,28.21,0.0
167827,"Pork, Fresh, Loin, Center Loin (Chops), Bone-In, Separable Lean And Fat, Cooked, Broiled",209.0,0.0,11.06,0.0,25.61,0.0
167828,"Pork, Fresh, Loin, Center Loin (Roasts), Bone-In, Separable Lean And Fat, Cooked, Roasted",231.0,0.0,12.8,0.0,27.01,0.0
167829,"Pork, Fresh, Loin, Center Loin (Chops), Bone-In, Separable Lean Only, Raw",127.0,0.0,3.71,0.0,21.99,0.0
167830,"Pork, Fresh, Loin, Center Rib (Chops), Bone-In, Separable Lean And Fat, Cooked, Braised",261.0,0.0,16.28,0.0,26.66,0.0
167831,"Pork, Fresh, Loin, Center Rib (Chops), Bone-In, Separable Lean And Fat, Cooked, Broiled",222.0,0.0,13.04,0.0,24.42,0.0
167832,"Pork, Fresh, Loin, Center Rib (Roasts), Bone-In, Separable Lean And Fat, Cooked, Roasted",248.0,0.0,14.68,0.0,26.99,0.0
167833,"Pork, Fresh, Loin, Center Rib (Chops Or Roasts), Bone-In, Separable Lean Only, Raw",136.0,0.0,4.8,0.0,21.79,0.0
167834,"Pork, Fresh, Loin, Sirloin (Chops), Bone-In, Separable Lean And Fat, Cooked, Braised",234.0,0.0,12.31,0.0,28.81,0.0
167835,"Pork, Fresh, Loin, Sirloin (Chops), Bone-In, Separable Lean And Fat, Cooked, Broiled",222.0,0.0,11.82,0.0,26.96,0.0
167836,"Pork, Fresh, Loin, Sirloin (Roasts), Bone-In, Separable Lean And Fat, Cooked, Roasted",230.0,0.0,12.87,0.0,26.64,0.0
167837,"Pork, Fresh, Loin, Sirloin (Chops Or Roasts), Bone-In, Separable Lean Only, Raw",129.0,0.0,4.02,0.0,21.65,0.0
167838,"Pork, Fresh, Loin, Sirloin (Chops), Bone-In, Separable Lean Only, Cooked, Braised",195.0,0.0,6.9,0.0,31.0,0.0
167839,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, Raw",155.0,0.0,6.94,0.0,21.55,0.0
167840,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, Cooked, Braised",200.0,0.0,8.31,0.0,29.2,0.0
167841,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, Cooked, Broiled",196.0,0.0,9.14,0.0,26.62,0.0
167842,"Pork, Fresh, Loin, Top Loin (Roasts), Boneless, Separable Lean And Fat, Cooked, Roasted",192.0,0.0,8.82,0.0,26.45,0.0
167843,"Pork, Fresh, Shoulder, Whole, Separable Lean And Fat, Raw",236.0,0.0,17.99,0.0,17.18,0.0
167844,"Pork, Fresh, Shoulder, Whole, Separable Lean And Fat, Cooked, Roasted",292.0,0.0,21.39,0.0,23.28,0.0
167845,"Pork, Fresh, Shoulder, Whole, Separable Lean Only, Raw",148.0,0.0,7.14,0.0,19.55,0.0
167846,"Pork, Fresh, Shoulder, Whole, Separable Lean Only, Cooked, Roasted",230.0,0.0,13.54,0.0,25.33,0.0
167847,"Pork, Fresh, Shoulder, Arm Picnic, Separable Lean Only, Cooked, Braised",194.0,0.0,8.87,0.0,26.76,0.0
167848,"Pork, Fresh, Shoulder, Arm Picnic, Separable Lean Only, Cooked, Roasted",228.0,0.0,12.62,0.0,26.68,0.0
167849,"Pork, Fresh, Shoulder, (Boston Butt), Blade (Steaks), Separable Lean And Fat, Raw",186.0,0.0,12.36,0.0,17.42,0.0
167850,"Pork, Fresh, Shoulder, (Boston Butt), Blade (Steaks), Separable Lean And Fat, Cooked, Braised",267.0,0.0,17.69,0.0,25.07,0.0
167851,"Pork, Fresh, Shoulder, Blade, Boston (Steaks), Separable Lean And Fat, Cooked, Broiled",259.0,0.0,16.61,0.0,25.58,0.0
167852,"Pork, Fresh, Shoulder, Blade, Boston (Roasts), Separable Lean Only, Cooked, Roasted",232.0,0.0,14.3,0.0,24.21,0.0
167853,"Pork, Fresh, Spareribs, Separable Lean And Fat, Raw",277.0,0.0,23.4,0.0,15.47,0.0
167854,"Pork, Fresh, Spareribs, Separable Lean And Fat, Cooked, Braised",397.0,0.0,30.3,0.0,29.06,0.0
167855,"Pork, Fresh, Composite Of Trimmed Retail Cuts (Leg, Loin, And Shoulder), Separable Lean Only, Cooked",201.0,0.0,9.21,0.0,27.51,0.0
167856,"Pork, Fresh, Variety Meats And By-Products, Chitterlings, Cooked, Simmered",233.0,0.0,20.32,0.0,12.49,0.0
167857,"Pork, Fresh, Variety Meats And By-Products, Ears, Frozen, Raw",234.0,0.6,15.1,0.0,22.45,0.0
167858,"Pork, Fresh, Variety Meats And By-Products, Ears, Frozen, Cooked, Simmered",166.0,0.2,10.8,0.0,15.95,0.0
167859,"Pork, Fresh, Variety Meats And By-Products, Feet, Raw",212.0,0.0,12.59,0.0,23.16,0.0
167860,"Pork, Fresh, Variety Meats And By-Products, Kidneys, Cooked, Braised",151.0,0.0,4.7,0.0,25.4,0.0
167861,"Pork, Fresh, Variety Meats And By-Products, Leaf Fat, Raw",857.0,0.0,94.16,0.0,1.76,0.0
167862,"Pork, Fresh, Variety Meats And By-Products, Liver, Raw",134.0,2.47,3.65,0.0,21.39,0.0
167863,"Pork, Fresh, Variety Meats And By-Products, Liver, Cooked, Braised",165.0,3.76,4.4,0.0,26.02,0.0
167864,"Pork, Fresh, Variety Meats And By-Products, Lungs, Raw",85.0,0.0,2.72,0.0,14.08,0.0
167865,"Pork, Fresh, Variety Meats And By-Products, Spleen, Raw",100.0,0.0,2.59,0.0,17.86,0.0
167866,"Pork, Fresh, Variety Meats And By-Products, Spleen, Cooked, Braised",149.0,0.0,3.2,0.0,28.2,0.0
167867,"Pork, Fresh, Variety Meats And By-Products, Stomach, Raw",159.0,0.0,10.14,0.0,16.85,0.0
167868,"Pork, Fresh, Loin, Blade (Chops), Bone-In, Separable Lean Only, Cooked, Pan-Fried",222.0,0.0,12.14,0.0,26.38,0.0
167869,"Canadian Bacon, Unprepared",110.0,1.34,2.62,0.0,20.31,0.9
167870,"Pork, Cured, Feet, Pickled",140.0,0.01,10.02,0.0,11.63,0.0
167871,"Pork, Cured, Ham, Boneless, Extra Lean (Approximately 5% Fat), Roasted",145.0,1.5,5.53,0.0,20.93,0.0
167872,"Pork, Cured, Ham, Boneless, Regular (Approximately 11% Fat), Roasted",178.0,0.0,9.02,0.0,22.62,0.0
167873,"Pork, Cured, Ham, Patties, Unheated",315.0,1.69,28.19,0.0,12.78,0.0
167874,"Pork, Cured, Ham, Steak, Boneless, Extra Lean, Unheated",122.0,0.0,4.25,0.0,19.56,0.0
167875,"Pork, Cured, Ham, Whole, Separable Lean And Fat, Unheated",246.0,0.06,18.52,0.0,18.49,0.0
167876,"Pork, Cured, Ham, Whole, Separable Lean Only, Unheated",147.0,0.05,5.71,0.0,22.32,0.0
167877,"Pork, Cured, Separable Fat (From Ham And Arm Picnic), Unheated",579.0,0.09,61.41,0.0,5.68,0.0
167878,"Pork, Cured, Separable Fat (From Ham And Arm Picnic), Roasted",591.0,0.0,61.86,0.0,7.64,0.0
167879,"Pork, Cured, Shoulder, Arm Picnic, Separable Lean And Fat, Roasted",280.0,0.0,21.35,0.0,20.43,0.0
167880,"Pork, Cured, Shoulder, Arm Picnic, Separable Lean Only, Roasted",170.0,0.0,7.04,0.0,24.94,0.0
167881,"Pork, Fresh, Variety Meats And By-Products, Tail, Cooked, Simmered",396.0,0.0,35.8,0.0,17.0,0.0
167882,"Pork, Fresh, Loin, Center Loin (Chops), Bone-In, Separable Lean Only, Cooked, Pan-Fried",195.0,0.0,7.66,0.0,29.56,0.0
167883,"Pork, Fresh, Loin, Center Rib (Chops), Bone-In, Separable Lean Only, Cooked, Pan-Fried",211.0,0.0,9.73,0.0,28.84,0.0
167884,"Pork, Fresh, Loin, Blade (Chops), Bone-In, Separable Lean And Fat, Cooked, Pan-Fried",256.0,0.0,16.56,0.0,25.02,0.0
167885,"Pork, Cured, Ham, Extra Lean And Regular, Canned, Unheated",144.0,0.0,7.46,0.0,17.97,0.0
167886,"Pork, Cured, Ham, Extra Lean And Regular, Canned, Roasted",167.0,0.49,8.43,0.0,20.94,0.0
167887,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, Cooked, Pan-Fried",196.0,0.0,7.86,0.0,29.36,0.0
167888,"Pork, Fresh, Composite Of Trimmed Retail Cuts (Leg, Loin, Shoulder, And Spareribs), Separable Lean And Fat, Raw",216.0,0.0,14.95,0.0,18.95,0.0
167889,"Pork, Fresh, Loin, Center Rib (Chops Or Roasts), Boneless, Separable Lean And Fat, Raw",211.0,0.0,14.01,0.0,19.9,0.0
167890,"Pork, Fresh, Loin, Center Rib (Chops), Boneless, Separable Lean And Fat, Cooked, Braised",255.0,0.0,15.79,0.0,26.29,0.0
167891,"Pork, Fresh, Loin, Center Rib (Chops), Boneless, Separable Lean And Fat, Cooked, Broiled",260.0,0.0,15.76,0.0,27.63,0.0
167892,"Pork, Fresh, Loin, Center Rib (Chops), Boneless, Separable Lean And Fat, Cooked, Pan-Fried",273.0,0.0,18.05,0.0,25.82,0.0
167893,"Pork, Fresh, Loin, Center Rib (Chops), Boneless, Separable Lean Only, Cooked, Pan-Fried",224.0,0.0,11.8,0.0,27.68,0.0
167894,"Pork, Fresh, Loin, Center Rib (Roasts), Boneless, Separable Lean Only, Cooked, Roasted",214.0,0.0,10.13,0.0,28.81,0.0
167895,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Raw",189.0,0.0,11.82,0.0,19.34,0.0
167896,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Cooked, Braised",273.0,0.0,17.71,0.0,26.49,0.0
167897,"Pork, Fresh, Loin, Country-Style Ribs, Separable Lean And Fat, Bone-In, Cooked, Roasted",359.0,0.0,29.46,0.0,21.75,0.0
167898,"Pork, Fresh, Loin, Sirloin (Chops), Boneless, Separable Lean And Fat, Cooked, Braised",171.0,0.0,5.47,0.0,28.41,0.0
167899,"Pork, Fresh, Loin, Sirloin (Chops), Boneless, Separable Lean And Fat, Cooked, Broiled",170.0,0.0,5.53,0.0,28.19,0.0
167900,"Pork, Fresh, Loin, Sirloin (Roasts), Boneless, Separable Lean And Fat, Cooked, Roasted",192.0,0.0,7.32,0.0,29.62,0.0
167901,"Pork, Fresh, Loin, Sirloin (Chops Or Roasts), Boneless, Separable Lean Only, Raw",121.0,0.0,2.59,0.0,22.81,0.0
167902,"Pork, Fresh, Ground, Raw",263.0,0.0,21.19,0.0,16.88,0.0
167903,"Pork, Fresh, Ground, Cooked",297.0,0.0,20.77,0.0,25.69,0.0
167904,"Pork, Fresh, Loin, Tenderloin, Separable Lean And Fat, Cooked, Broiled",201.0,0.0,8.11,0.0,29.86,0.0
167905,"Pork, Fresh, Loin, Tenderloin, Separable Lean And Fat, Cooked, Roasted",147.0,0.0,3.96,0.0,26.04,0.0
167906,"Pork, Fresh, Composite Of Trimmed Retail Cuts (Loin And Shoulder Blade), Separable Lean And Fat, Cooked",235.0,0.0,13.66,0.0,26.07,0.0
167907,"Pork, Fresh, Composite Of Trimmed Retail Cuts (Loin And Shoulder Blade), Separable Lean Only, Raw",144.0,0.0,5.88,0.0,21.23,0.0
167908,"Pork, Fresh, Composite Of Trimmed Retail Cuts (Loin And Shoulder Blade), Separable Lean Only, Cooked",211.0,0.0,9.44,0.0,29.47,0.0
167909,"Hormel, Cure 81 Ham",106.0,0.21,3.59,0.0,18.43,0.0
167910,"Hormel Always Tender, Pork Tenderloin, Teriyaki-Flavored",119.0,4.63,3.07,0.0,18.2,3.33
167911,Hormel Canadian Style Bacon,122.0,1.87,4.94,0.0,16.88,1.43
167912,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean Only, With Added Solution, Cooked, Pan-Broiled",169.0,0.0,5.0,0.0,28.95,0.0
167913,"Pork, Fresh, Loin, Top Loin (Chops), Boneless, Separable Lean And Fat, With Added Solution, Cooked, Pan-Broiled",190.0,0.0,7.66,0.0,28.35,0.0
167914,"Pork, Cured, Bacon, Cooked, Baked",548.0,1.35,43.27,0.0,35.73,0.0
167915,"Pork, Cured, Ham -- Water Added, Rump, Bone-In, Separable Lean Only, Heated, Roasted",121.0,0.87,3.56,0.0,21.41,0.84
167916,"Pork, Cured, Ham -- Water Added, Rump, Bone-In, Separable Lean Only, Unheated",95.0,0.67,3.48,0.0,15.43,0.67
167917,"Pork, Cured, Ham -- Water Added, Shank, Bone-In, Separable Lean Only, Heated, Roasted",128.0,1.2,4.43,0.0,20.92,0.91
167918,"Pork, Cured, Ham -- Water Added, Slice, Bone-In, Separable Lean Only, Heated, Pan-Broil",131.0,1.48,4.3,0.0,22.04,1.48
167919,"Pork, Cured, Ham With Natural Juices, Rump, Bone-In, Separable Lean Only, Heated, Roasted",137.0,0.48,4.25,0.0,24.14,0.48
167920,"Pork, Cured, Ham With Natural Juices, Shank, Bone-In, Separable Lean Only, Heated, Roasted",145.0,0.34,4.97,0.0,24.95,0.34
167921,"Pillsbury Grands, Buttermilk Biscuits, Refrigerated Dough",293.0,42.41,11.34,1.5,6.16,4.6
167922,"Heinz, Weight Watcher, Chocolate Eclair, Frozen",241.0,40.3,6.9,2.1,4.4,16.8
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",273.0,50.84,4.15,2.6,8.07,11.06
167924,"Nabisco, Nabisco Snackwell'S Fat Free Devil'S Food Cookie Cakes",305.0,74.25,1.09,1.6,5.0,43.38
167925,"Crackers, Cheese, Sandwich-Type With Cheese Filling",490.0,58.76,24.41,1.9,8.92,12.33
167926,"Pancakes, Plain, Frozen, Ready-To-Heat, Microwave (Includes Buttermilk)",239.0,43.33,4.73,2.5,5.88,7.06
167927,"Toaster Pastries, Fruit, Frosted (Include Apples, Blueberry, Cherry, Strawberry)",385.0,71.83,9.02,1.8,4.01,31.0
167928,"Toaster Pastries, Fruit, Toasted (Include Apple, Blueberry, Cherry, Strawberry)",409.0,72.7,11.03,1.0,4.7,28.99
167929,"Muffin, Blueberry, Commercially Prepared, Low-Fat",255.0,50.05,4.22,4.2,4.23,27.05
167930,"Pie Crust, Refrigerated, Regular, Baked",506.0,58.52,28.69,1.4,3.41,0.0
167931,"Pie Crust, Deep Dish, Frozen, Baked, Made With Enriched Flour",521.0,52.47,31.84,2.3,6.1,0.0
167932,"Pie Crust, Refrigerated, Regular, Unbaked",445.0,51.11,25.46,1.8,2.97,0.0
167933,"Crackers, Whole-Wheat, Reduced Fat",416.0,75.52,7.59,10.9,11.34,1.22
167934,"Crackers, Wheat, Reduced Fat",444.0,71.52,13.37,3.4,9.34,15.01
167935,"Bread, Pan Dulce, Sweet Yeast Bread",367.0,56.38,11.58,2.3,9.42,12.5
167936,"Keikitos (Muffins), Latino Bakery Item",467.0,53.16,25.24,1.2,6.81,25.81
167937,"Cake, Pound, Bimbo Bakeries Usa, Panque Casero, Home Baked Style",418.0,48.94,21.7,1.0,6.62,28.77
167938,"Pan Dulce, La Ricura, Salpora De Arroz Con Azucar, Cookie-Like, Contains Wheat Flour And Rice Flour",445.0,66.28,16.11,1.2,8.81,21.86
167939,"Garlic Bread, Frozen",350.0,41.72,16.61,2.5,8.36,3.69
167940,"Cinnamon Buns, Frosted (Includes Honey Buns)",452.0,48.6,26.61,1.2,4.45,25.7
167941,"Crackers, Cheese, Reduced Fat",418.0,68.19,11.67,3.3,10.0,0.0
167942,"Crackers, Saltines, Whole Wheat (Includes Multi-Grain)",398.0,68.25,10.71,6.7,7.14,0.0
167943,"Bread, Potato",266.0,47.07,3.13,6.3,12.5,9.38
167944,"Bread, Cheese",408.0,44.83,20.83,2.1,10.42,2.08
167945,"Focaccia, Italian Flatbread, Plain",249.0,35.82,7.89,1.8,8.77,1.75
167946,"Schiff,Tiger'S Milk Bar",387.0,56.46,14.29,2.3,16.8,36.4
167947,"Candies, Toblerone, Milk Chocolate With Honey And Almond Nougat",489.0,61.21,28.57,2.5,5.71,55.74
167948,"Snacks, Corn-Based, Extruded, Onion-Flavor",499.0,65.1,22.6,3.9,7.7,4.83
167949,"Snacks, Corn-Based, Extruded, Puffs Or Twists, Cheese-Flavor",567.0,54.54,36.54,0.8,5.46,3.57
167950,"Snacks, Kraft, Cornnuts, Plain",446.0,71.86,15.64,6.9,8.5,0.61
167951,"Snacks, Crisped Rice Bar, Chocolate Chip",404.0,73.0,13.5,2.2,5.1,0.0
167952,"Snacks, Granola Bars, Hard, Chocolate Chip",438.0,72.1,16.3,4.4,7.3,0.0
167953,Fruit Syrup,341.0,85.13,0.0,0.1,0.0,53.0
167954,"Snacks, Granola Bars, Soft, Uncoated, Plain",443.0,67.3,17.2,4.6,7.4,0.0
167955,"Snacks, Granola Bars, Soft, Uncoated, Peanut Butter",426.0,64.4,15.8,4.3,10.5,0.0
167956,"Topping, Smucker'S Magic Shell",609.0,50.07,44.1,2.9,2.94,47.06
167957,"Syrup, Fruit Flavored",261.0,65.1,0.02,0.0,0.0,65.0
167958,"Snacks, Oriental Mix, Rice-Based",506.0,51.62,25.58,13.2,17.31,3.0
167959,"Snacks, Popcorn, Air-Popped",387.0,77.78,4.54,14.5,12.94,0.87
167960,"Snacks, Popcorn, Cheese-Flavor",526.0,51.6,33.2,9.9,9.3,0.79
167961,"Snacks, Pork Skins, Plain",544.0,0.0,31.3,0.0,61.3,0.0
167962,"Snacks, Potato Chips, Barbecue-Flavor",487.0,55.92,31.06,3.8,6.51,5.47
167963,"Snacks, Potato Chips, Sour-Cream-And-Onion-Flavor",531.0,51.5,33.9,5.2,8.1,0.0
167964,"Snacks, M&M Mars, Combos Snacks Cheddar Cheese Pretzel",463.0,66.5,16.92,3.6,9.85,17.6
167965,"Snacks, Pretzels, Hard, Whole-Wheat Including Both Salted And Unsalted",362.0,81.3,2.6,7.7,11.1,0.0
167966,"Snacks, Rice Cracker Brown Rice, Plain",387.0,81.5,2.8,4.2,8.2,0.89
167967,"Snacks, Rice Cakes, Brown Rice, Buckwheat",380.0,80.1,3.5,3.8,9.0,0.0
167968,"Snacks, Trail Mix, Tropical",442.0,65.6,17.1,0.0,6.3,0.0
167969,"Snacks, Trail Mix, Regular, With Chocolate Chips, Salted Nuts And Seeds",484.0,44.9,31.9,5.0,14.2,23.88
167970,"Snacks, Tortilla Chips, Taco-Flavor",480.0,63.1,24.2,5.3,7.9,0.0
167971,"Candies, Tootsie Roll, Chocolate-Flavor Roll",387.0,87.73,3.31,0.1,1.59,56.32
167972,"Candies, Butterscotch",391.0,90.4,3.3,0.0,0.03,80.46
167973,"Candies, Carob, Unsweetened",540.0,56.29,31.36,3.8,8.15,34.11
167974,"Candies, Caramels",382.0,77.0,8.1,0.0,4.6,65.5
167975,"Candies, Caramello Candy Bar",462.0,63.81,21.19,1.2,6.19,56.92
167976,"Candies, Semisweet Chocolate",480.0,63.9,30.0,5.9,4.2,54.5
167977,"Candies, Sweet Chocolate",507.0,60.4,34.2,5.5,3.9,51.48
167978,"Candies, Sweet Chocolate Coated Fondant",366.0,80.4,9.3,2.1,2.2,71.42
167979,"Candies, Hershey'S Golden Almond Solitaires",569.0,46.85,37.13,4.4,11.97,37.13
167980,"Candies, Confectioner'S Coating, Butterscotch",539.0,67.1,29.05,0.0,2.2,67.1
167981,"Ice Creams, French Vanilla, Soft-Serve",222.0,22.2,13.0,0.7,4.1,21.16
167982,"Candies, York Peppermint Pattie",384.0,80.99,7.17,2.0,2.19,63.78
167983,"Candies, Twizzlers Nibs Cherry Bits",347.0,79.37,2.64,0.6,2.3,51.35
167984,"Candies, Symphony Milk Chocolate Bar",531.0,58.01,30.57,1.7,8.51,53.96
167985,"Candies, 5Th Avenue Candy Bar",482.0,62.68,23.98,3.1,8.78,47.19
167986,"Candies, Fondant, Prepared-From-Recipe",373.0,93.18,0.02,0.0,0.0,88.9
167987,"Candies, Fudge, Chocolate, Prepared-From-Recipe",410.0,76.7,10.41,1.7,2.39,73.12
167988,"Candies, Fudge, Chocolate, With Nuts, Prepared-From-Recipe",460.0,68.15,18.93,2.5,4.38,63.37
167989,"Candies, Gumdrops, Starch Jelly Pieces",396.0,98.9,0.0,0.1,0.0,58.97
167990,"Candies, Hard",394.0,98.0,0.2,0.0,0.0,62.9
167991,"Candies, Jellybeans",375.0,93.55,0.05,0.2,0.0,70.0
167992,"Candies, Kit Kat Wafer Bar",518.0,64.59,25.99,1.0,6.51,48.68
167993,"Candies, Krackel Chocolate Bar",523.0,64.34,26.58,2.2,6.62,52.53
167994,"Candies, Mars Snackfood Us, Mars Almond Bar",467.0,62.7,23.0,2.0,8.1,52.1
167995,"Candies, Marshmallows",318.0,81.3,0.2,0.1,1.8,57.56
167996,"Candies, Halavah, Plain",469.0,60.49,21.52,4.5,12.49,0.0
167997,"Candies, Nestle, Oh Henry! Bar",462.0,65.5,23.0,1.9,7.7,46.2
167998,"Puddings, Chocolate, Dry Mix, Instant, Prepared With 2% Milk",105.0,18.89,1.92,0.4,3.15,0.0
167999,"Baking Chocolate, Mexican, Squares",426.0,77.41,15.59,4.0,3.64,69.4
